Zip Code,COUNTYNAME,STATENAME
23242,Henrico,Virginia
23249,Richmond City,Virginia
23250,Henrico,Virginia
23255,Henrico,Virginia
23260,Richmond City,Virginia
23261,Richmond City,Virginia
23269,Richmond City,Virginia
23273,Richmond City,Virginia
23274,Richmond City,Virginia
23276,Richmond City,Virginia
23278,Richmond City,Virginia
23279,Richmond City,Virginia
23282,Richmond City,Virginia
23284,Richmond City,Virginia
23285,Richmond City,Virginia
23286,Richmond City,Virginia
23288,Henrico,Virginia
23289,Richmond City,Virginia
23290,Richmond City,Virginia
23291,Richmond City,Virginia
23292,Richmond City,Virginia
23293,Richmond City,Virginia
23294,Henrico,Virginia
23295,Richmond City,Virginia
23297,Chesterfield,Virginia
23298,Richmond City,Virginia
23301,Accomack,Virginia
23302,Accomack,Virginia
23303,Accomack,Virginia
23304,Isle Of Wight,Virginia
23306,Accomack,Virginia
23307,Northampton,Virginia
23308,Accomack,Virginia
23310,Northampton,Virginia
23313,Northampton,Virginia
23314,Isle Of Wight,Virginia
23315,Isle Of Wight,Virginia
23316,Northampton,Virginia
23320,Chesapeake City,Virginia
23321,Chesapeake City,Virginia
23322,Chesapeake City,Virginia
23323,Chesapeake City,Virginia
23324,Chesapeake City,Virginia
23325,Chesapeake City,Virginia
23326,Chesapeake City,Virginia
23327,Chesapeake City,Virginia
23328,Chesapeake City,Virginia
23336,Accomack,Virginia
23337,Accomack,Virginia
23341,Accomack,Virginia
23345,Accomack,Virginia
23347,Northampton,Virginia
23350,Northampton,Virginia
23354,Northampton,Virginia
23356,Accomack,Virginia
23357,Accomack,Virginia
23358,Accomack,Virginia
23359,Accomack,Virginia
23389,Accomack,Virginia
23395,Accomack,Virginia
23396,Accomack,Virginia
23397,Isle Of Wight,Virginia
23398,Northampton,Virginia
23399,Accomack,Virginia
23401,Accomack,Virginia
23404,Accomack,Virginia
23405,Northampton,Virginia
23407,Accomack,Virginia
23408,Northampton,Virginia
23409,Accomack,Virginia
23410,Accomack,Virginia
23412,Accomack,Virginia
23413,Northampton,Virginia
23414,Accomack,Virginia
23415,Accomack,Virginia
23416,Accomack,Virginia
23417,Accomack,Virginia
23418,Accomack,Virginia
23419,Northampton,Virginia
23420,Accomack,Virginia
23421,Accomack,Virginia
23422,Accomack,Virginia
23423,Accomack,Virginia
23424,Isle Of Wight,Virginia
23426,Accomack,Virginia
23427,Accomack,Virginia
23429,Northampton,Virginia
23430,Isle Of Wight,Virginia
23431,Isle Of Wight,Virginia
23432,Suffolk City,Virginia
23433,Suffolk City,Virginia
23434,Suffolk City,Virginia
23435,Suffolk City,Virginia
23436,Suffolk City,Virginia
23437,Suffolk City,Virginia
23438,Suffolk City,Virginia
23439,Suffolk City,Virginia
23440,Accomack,Virginia
23441,Accomack,Virginia
23442,Accomack,Virginia
23443,Northampton,Virginia
23450,Virginia Beach City,Virginia
23451,Virginia Beach City,Virginia
23452,Virginia Beach City,Virginia
23453,Virginia Beach City,Virginia
23454,Virginia Beach City,Virginia
23455,Virginia Beach City,Virginia
23456,Virginia Beach City,Virginia
23457,Virginia Beach City,Virginia
23458,Virginia Beach City,Virginia
23459,Virginia Beach City,Virginia
23460,Virginia Beach City,Virginia
23461,Virginia Beach City,Virginia
23462,Virginia Beach City,Virginia
23463,Virginia Beach City,Virginia
23464,Virginia Beach City,Virginia
23465,Virginia Beach City,Virginia
23466,Virginia Beach City,Virginia
23467,Virginia Beach City,Virginia
23471,Virginia Beach City,Virginia
23479,Virginia Beach City,Virginia
23480,Accomack,Virginia
23482,Northampton,Virginia
23483,Accomack,Virginia
23486,Northampton,Virginia
23487,Isle Of Wight,Virginia
23488,Accomack,Virginia
23501,Norfolk City,Virginia
23502,Norfolk City,Virginia
23503,Norfolk City,Virginia
23504,Norfolk City,Virginia
23505,Norfolk City,Virginia
23506,Norfolk City,Virginia
23507,Norfolk City,Virginia
23508,Norfolk City,Virginia
23509,Norfolk City,Virginia
23510,Norfolk City,Virginia
23511,Norfolk City,Virginia
23512,Norfolk City,Virginia
23513,Norfolk City,Virginia
23514,Norfolk City,Virginia
23515,Norfolk City,Virginia
23517,Norfolk City,Virginia
23518,Norfolk City,Virginia
23519,Norfolk City,Virginia
23520,Norfolk City,Virginia
23521,Norfolk City,Virginia
23523,Norfolk City,Virginia
23529,Norfolk City,Virginia
23541,Norfolk City,Virginia
23551,Norfolk City,Virginia
23601,Newport News City,Virginia
23602,Newport News City,Virginia
23603,Newport News City,Virginia
23604,Newport News City,Virginia
23605,Newport News City,Virginia
23606,Newport News City,Virginia
23607,Newport News City,Virginia
23608,Newport News City,Virginia
23609,Newport News City,Virginia
23612,Newport News City,Virginia
23628,Newport News City,Virginia
23630,Hampton City,Virginia
23651,Hampton City,Virginia
23661,Hampton City,Virginia
23662,Poquoson City,Virginia
23663,Hampton City,Virginia
23664,Hampton City,Virginia
23665,York,Virginia
23666,Hampton City,Virginia
23667,Hampton City,Virginia
23668,Hampton City,Virginia
23669,Hampton City,Virginia
23670,Hampton City,Virginia
23681,Hampton City,Virginia
23690,York,Virginia
23691,York,Virginia
23692,York,Virginia
23693,York,Virginia
23694,York,Virginia
23696,York,Virginia
23701,Portsmouth City,Virginia
23702,Portsmouth City,Virginia
23703,Portsmouth City,Virginia
23704,Portsmouth City,Virginia
23705,Portsmouth City,Virginia
23707,Portsmouth City,Virginia
23708,Portsmouth City,Virginia
23709,Portsmouth City,Virginia
23801,Prince George,Virginia
23803,Petersburg City,Virginia
23804,Petersburg City,Virginia
23805,Petersburg City,Virginia
23806,Petersburg City,Virginia
23821,Brunswick,Virginia
23822,Dinwiddie,Virginia
23824,Nottoway,Virginia
23825,Nottoway,Virginia
23827,Southampton,Virginia
23828,Southampton,Virginia
23829,Southampton,Virginia
23830,Dinwiddie,Virginia
23831,Chesterfield,Virginia
23832,Chesterfield,Virginia
23833,Dinwiddie,Virginia
23834,Colonial Heights City,Virginia
23836,Chesterfield,Virginia
23837,Southampton,Virginia
23838,Chesterfield,Virginia
23839,Surry,Virginia
23840,Dinwiddie,Virginia
23841,Dinwiddie,Virginia
23842,Prince George,Virginia
23843,Brunswick,Virginia
23844,Southampton,Virginia
23845,Brunswick,Virginia
23846,Surry,Virginia
23847,Greensville,Virginia
23850,Dinwiddie,Virginia
23851,Franklin City,Virginia
23856,Brunswick,Virginia
23857,Brunswick,Virginia
23860,Hopewell City,Virginia
23866,Southampton,Virginia
23867,Greensville,Virginia
23868,Brunswick,Virginia
23870,Greensville,Virginia
23872,Dinwiddie,Virginia
23873,Brunswick,Virginia
23874,Southampton,Virginia
23875,Prince George,Virginia
23876,Brunswick,Virginia
23878,Southampton,Virginia
23879,Greensville,Virginia
23881,Surry,Virginia
23882,Sussex,Virginia
23883,Surry,Virginia
23884,Sussex,Virginia
23885,Dinwiddie,Virginia
23887,Brunswick,Virginia
23888,Sussex,Virginia
23889,Brunswick,Virginia
23890,Sussex,Virginia
23891,Sussex,Virginia
23893,Brunswick,Virginia
23894,Dinwiddie,Virginia
23897,Sussex,Virginia
23898,Isle Of Wight,Virginia
23899,Surry,Virginia
23901,Prince Edward,Virginia
23909,Prince Edward,Virginia
23915,Mecklenburg,Virginia
23917,Mecklenburg,Virginia
23919,Mecklenburg,Virginia
23920,Brunswick,Virginia
23921,Buckingham,Virginia
23922,Nottoway,Virginia
23923,Charlotte,Virginia
23924,Mecklenburg,Virginia
23927,Mecklenburg,Virginia
23930,Nottoway,Virginia
23934,Charlotte,Virginia
23936,Buckingham,Virginia
23937,Charlotte,Virginia
23938,Lunenburg,Virginia
23939,Appomattox,Virginia
23941,Lunenburg,Virginia
23942,Prince Edward,Virginia
23943,Prince Edward,Virginia
23944,Lunenburg,Virginia
23947,Charlotte,Virginia
23950,Mecklenburg,Virginia
23952,Lunenburg,Virginia
23954,Prince Edward,Virginia
23955,Nottoway,Virginia
23958,Appomattox,Virginia
23959,Charlotte,Virginia
23960,Prince Edward,Virginia
23962,Charlotte,Virginia
23963,Charlotte,Virginia
23964,Charlotte,Virginia
23966,Prince Edward,Virginia
23967,Charlotte,Virginia
23968,Mecklenburg,Virginia
23970,Mecklenburg,Virginia
23974,Lunenburg,Virginia
23976,Charlotte,Virginia
24001,Roanoke City,Virginia
24002,Roanoke City,Virginia
24003,Roanoke City,Virginia
24004,Roanoke City,Virginia
24005,Roanoke City,Virginia
24006,Roanoke City,Virginia
24007,Roanoke City,Virginia
24008,Roanoke City,Virginia
24009,Roanoke City,Virginia
24010,Roanoke City,Virginia
24011,Roanoke City,Virginia
24012,Roanoke City,Virginia
24013,Roanoke City,Virginia
24014,Roanoke City,Virginia
24015,Roanoke City,Virginia
24016,Roanoke City,Virginia
24017,Roanoke City,Virginia
24018,Roanoke,Virginia
24019,Roanoke,Virginia
24020,Roanoke,Virginia
24022,Roanoke City,Virginia
24023,Roanoke City,Virginia
24024,Roanoke City,Virginia
24025,Roanoke City,Virginia
24026,Roanoke City,Virginia
24027,Roanoke City,Virginia
24028,Roanoke City,Virginia
24029,Roanoke City,Virginia
24030,Roanoke City,Virginia
24031,Roanoke City,Virginia
24032,Roanoke City,Virginia
24033,Roanoke City,Virginia
24034,Roanoke City,Virginia
24035,Roanoke City,Virginia
24036,Roanoke City,Virginia
24037,Roanoke City,Virginia
24038,Roanoke City,Virginia
24040,Roanoke City,Virginia
24042,Roanoke City,Virginia
24043,Roanoke City,Virginia
24044,Roanoke City,Virginia
24045,Roanoke City,Virginia
24048,Roanoke City,Virginia
24050,Botetourt,Virginia
24053,Patrick,Virginia
24054,Henry,Virginia
24055,Henry,Virginia
24058,Pulaski,Virginia
24059,Roanoke,Virginia
24060,Montgomery,Virginia
24061,Montgomery,Virginia
24062,Montgomery,Virginia
24063,Montgomery,Virginia
24064,Botetourt,Virginia
24065,Franklin,Virginia
24066,Botetourt,Virginia
24067,Franklin,Virginia
24068,Montgomery,Virginia
24069,Pittsylvania,Virginia
24070,Roanoke,Virginia
24072,Floyd,Virginia
24073,Montgomery,Virginia
24076,Patrick,Virginia
24077,Botetourt,Virginia
24078,Henry,Virginia
24079,Floyd,Virginia
24082,Patrick,Virginia
24083,Botetourt,Virginia
24084,Pulaski,Virginia
24085,Botetourt,Virginia
24086,Giles,Virginia
24087,Montgomery,Virginia
24088,Franklin,Virginia
24089,Henry,Virginia
24090,Botetourt,Virginia
24091,Floyd,Virginia
24092,Franklin,Virginia
24093,Giles,Virginia
24095,Bedford,Virginia
24101,Franklin,Virginia
24102,Franklin,Virginia
24104,Bedford,Virginia
24105,Floyd,Virginia
24111,Montgomery,Virginia
24112,Martinsville City,Virginia
24113,Martinsville City,Virginia
24114,Martinsville City,Virginia
24115,Martinsville City,Virginia
24120,Patrick,Virginia
24121,Bedford,Virginia
24122,Bedford,Virginia
24124,Giles,Virginia
24126,Pulaski,Virginia
24127,Craig,Virginia
24128,Giles,Virginia
24129,Pulaski,Virginia
24130,Botetourt,Virginia
24131,Craig,Virginia
24132,Pulaski,Virginia
24133,Patrick,Virginia
24134,Giles,Virginia
24136,Giles,Virginia
24137,Franklin,Virginia
24138,Montgomery,Virginia
24139,Pittsylvania,Virginia
24141,Radford,Virginia
24142,Radford,Virginia
24143,Radford,Virginia
24146,Franklin,Virginia
24147,Giles,Virginia
24148,Henry,Virginia
24149,Montgomery,Virginia
24150,Giles,Virginia
24151,Franklin,Virginia
24153,Salem,Virginia
24155,Salem,Virginia
24157,Salem,Virginia
24161,Pittsylvania,Virginia
24162,Montgomery,Virginia
24165,Henry,Virginia
24167,Giles,Virginia
24168,Henry,Virginia
24171,Patrick,Virginia
24174,Bedford,Virginia
24175,Botetourt,Virginia
24176,Franklin,Virginia
24177,Patrick,Virginia
24178,Bedford,Virginia
24179,Roanoke,Virginia
24184,Franklin,Virginia
24185,Patrick,Virginia
24201,Bristol,Virginia
24202,Washington,Virginia
24203,Bristol,Virginia
24209,Bristol,Virginia
24210,Washington,Virginia
24211,Washington,Virginia
24212,Washington,Virginia
24215,Wise,Virginia
24216,Wise,Virginia
24217,Dickenson,Virginia
24218,Lee,Virginia
24219,Wise,Virginia
24220,Dickenson,Virginia
24221,Lee,Virginia
24224,Russell,Virginia
24225,Russell,Virginia
24226,Dickenson,Virginia
24228,Dickenson,Virginia
24230,Wise,Virginia
24236,Washington,Virginia
24237,Russell,Virginia
24239,Buchanan,Virginia
24243,Lee,Virginia
24244,Scott,Virginia
24245,Scott,Virginia
24246,Wise,Virginia
24248,Lee,Virginia
24250,Scott,Virginia
24251,Scott,Virginia
24256,Dickenson,Virginia
24258,Scott,Virginia
24260,Russell,Virginia
24263,Lee,Virginia
24265,Lee,Virginia
24266,Russell,Virginia
24269,Dickenson,Virginia
24270,Washington,Virginia
24271,Scott,Virginia
24272,Dickenson,Virginia
24273,Norton City,Virginia
24277,Lee,Virginia
24279,Wise,Virginia
24280,Russell,Virginia
24281,Lee,Virginia
24282,Lee,Virginia
24283,Wise,Virginia
24290,Scott,Virginia
24292,Grayson,Virginia
24293,Wise,Virginia
24301,Pulaski,Virginia
24311,Smyth,Virginia
24312,Wythe,Virginia
24313,Wythe,Virginia
24314,Bland,Virginia
24315,Bland,Virginia
24316,Tazewell,Virginia
24317,Carroll,Virginia
24318,Bland,Virginia
24319,Smyth,Virginia
24322,Wythe,Virginia
24323,Wythe,Virginia
24324,Pulaski,Virginia
24325,Carroll,Virginia
24326,Grayson,Virginia
24327,Washington,Virginia
24328,Carroll,Virginia
24330,Grayson,Virginia
24333,Galax City,Virginia
24340,Washington,Virginia
24343,Carroll,Virginia
24347,Pulaski,Virginia
24348,Grayson,Virginia
24350,Wythe,Virginia
24351,Carroll,Virginia
24352,Carroll,Virginia
24354,Smyth,Virginia
24360,Wythe,Virginia
24361,Washington,Virginia
24363,Grayson,Virginia
24366,Bland,Virginia
24368,Wythe,Virginia
24370,Smyth,Virginia
24374,Wythe,Virginia
24375,Smyth,Virginia
24377,Tazewell,Virginia
24378,Grayson,Virginia
24380,Floyd,Virginia
24381,Carroll,Virginia
24382,Wythe,Virginia
24401,Staunton City,Virginia
24402,Staunton City,Virginia
24411,Augusta,Virginia
24412,Bath,Virginia
24413,Highland,Virginia
24415,Rockbridge,Virginia
24416,Buena Vista City,Virginia
24421,Augusta,Virginia
24422,Alleghany,Virginia
24426,Covington City,Virginia
24430,Augusta,Virginia
24431,Augusta,Virginia
24432,Augusta,Virginia
24433,Highland,Virginia
24435,Rockbridge,Virginia
24437,Augusta,Virginia
24438,Botetourt,Virginia
24439,Rockbridge,Virginia
24440,Augusta,Virginia
24441,Rockingham,Virginia
24442,Highland,Virginia
24445,Bath,Virginia
24448,Alleghany,Virginia
24450,Lexington City,Virginia
24457,Alleghany,Virginia
24458,Highland,Virginia
24459,Augusta,Virginia
24460,Bath,Virginia
24463,Augusta,Virginia
24464,Nelson,Virginia
24465,Highland,Virginia
24467,Augusta,Virginia
24468,Highland,Virginia
24469,Augusta,Virginia
24471,Rockingham,Virginia
24472,Rockbridge,Virginia
24473,Rockbridge,Virginia
24474,Alleghany,Virginia
24476,Augusta,Virginia
24477,Augusta,Virginia
24479,Augusta,Virginia
24482,Augusta,Virginia
24483,Rockbridge,Virginia
24484,Bath,Virginia
24485,Augusta,Virginia
24486,Augusta,Virginia
24487,Bath,Virginia
24501,Lynchburg City,Virginia
24502,Lynchburg City,Virginia
24503,Lynchburg City,Virginia
24504,Lynchburg City,Virginia
24505,Lynchburg City,Virginia
24506,Lynchburg City,Virginia
24512,Lynchburg City,Virginia
24513,Lynchburg City,Virginia
24514,Lynchburg City,Virginia
24515,Lynchburg City,Virginia
24517,Campbell,Virginia
24520,Halifax,Virginia
24521,Amherst,Virginia
24522,Appomattox,Virginia
24523,Bedford,Virginia
24526,Bedford,Virginia
24527,Pittsylvania,Virginia
24528,Campbell,Virginia
24529,Mecklenburg,Virginia
24530,Pittsylvania,Virginia
24531,Pittsylvania,Virginia
24533,Amherst,Virginia
24534,Halifax,Virginia
24535,Halifax,Virginia
24536,Bedford,Virginia
24538,Campbell,Virginia
24539,Halifax,Virginia
24540,Danville City,Virginia
24541,Danville City,Virginia
24543,Danville City,Virginia
24544,Danville City,Virginia
24549,Pittsylvania,Virginia
24550,Campbell,Virginia
24551,Bedford,Virginia
24553,Nelson,Virginia
24554,Campbell,Virginia
24555,Rockbridge,Virginia
24556,Bedford,Virginia
24557,Pittsylvania,Virginia
24558,Halifax,Virginia
24562,Buckingham,Virginia
24563,Pittsylvania,Virginia
24565,Pittsylvania,Virginia
24566,Pittsylvania,Virginia
24569,Pittsylvania,Virginia
24570,Bedford,Virginia
24571,Campbell,Virginia
24572,Amherst,Virginia
24574,Amherst,Virginia
24576,Campbell,Virginia
24577,Halifax,Virginia
24578,Rockbridge,Virginia
24579,Rockbridge,Virginia
24580,Mecklenburg,Virginia
24581,Nelson,Virginia
24586,Pittsylvania,Virginia
24588,Campbell,Virginia
24589,Halifax,Virginia
24590,Albemarle,Virginia
24592,Halifax,Virginia
24593,Appomattox,Virginia
24594,Pittsylvania,Virginia
24595,Amherst,Virginia
24597,Halifax,Virginia
24598,Halifax,Virginia
24599,Buckingham,Virginia
24601,Tazewell,Virginia
24602,Tazewell,Virginia
24603,Buchanan,Virginia
24604,Tazewell,Virginia
24605,Tazewell,Virginia
24606,Tazewell,Virginia
24607,Dickenson,Virginia
24608,Tazewell,Virginia
24609,Tazewell,Virginia
24612,Tazewell,Virginia
24613,Tazewell,Virginia
24614,Buchanan,Virginia
24619,Tazewell,Virginia
24620,Buchanan,Virginia
24622,Tazewell,Virginia
24624,Buchanan,Virginia
24627,Buchanan,Virginia
24628,Buchanan,Virginia
24630,Tazewell,Virginia
24631,Buchanan,Virginia
24634,Buchanan,Virginia
24635,Tazewell,Virginia
24637,Tazewell,Virginia
24639,Buchanan,Virginia
24640,Tazewell,Virginia
24641,Tazewell,Virginia
24646,Buchanan,Virginia
24647,Buchanan,Virginia
24649,Russell,Virginia
24651,Tazewell,Virginia
24656,Buchanan,Virginia
24657,Buchanan,Virginia
24658,Buchanan,Virginia
24701,Mercer,West Virginia
24712,Mercer,West Virginia
24714,Mercer,West Virginia
24715,Mercer,West Virginia
24716,Wyoming,West Virginia
24719,Wyoming,West Virginia
24724,Mercer,West Virginia
24726,Wyoming,West Virginia
24729,Mercer,West Virginia
24731,Mercer,West Virginia
24732,Mercer,West Virginia
24733,Mercer,West Virginia
24736,Mercer,West Virginia
24737,Mercer,West Virginia
24738,Mercer,West Virginia
24739,Mercer,West Virginia
24740,Mercer,West Virginia
24747,Mercer,West Virginia
24751,Mercer,West Virginia
24801,Mcdowell,West Virginia
24808,Mcdowell,West Virginia
24811,Mcdowell,West Virginia
24813,Mcdowell,West Virginia
24815,Mcdowell,West Virginia
24816,Mcdowell,West Virginia
24817,Mcdowell,West Virginia
24818,Wyoming,West Virginia
24822,Wyoming,West Virginia
24823,Wyoming,West Virginia
24824,Mcdowell,West Virginia
24826,Mcdowell,West Virginia
24827,Wyoming,West Virginia
24828,Mcdowell,West Virginia
24829,Mcdowell,West Virginia
24830,Mcdowell,West Virginia
24831,Mcdowell,West Virginia
24834,Wyoming,West Virginia
24836,Mcdowell,West Virginia
24839,Wyoming,West Virginia
24842,Mcdowell,West Virginia
24843,Mcdowell,West Virginia
24844,Mcdowell,West Virginia
24845,Wyoming,West Virginia
24846,Mcdowell,West Virginia
24847,Wyoming,West Virginia
24848,Mcdowell,West Virginia
24849,Wyoming,West Virginia
24850,Mcdowell,West Virginia
24851,Mingo,West Virginia
24853,Mcdowell,West Virginia
24854,Wyoming,West Virginia
24855,Mcdowell,West Virginia
24857,Wyoming,West Virginia
24859,Wyoming,West Virginia
24860,Wyoming,West Virginia
24861,Mcdowell,West Virginia
24862,Mcdowell,West Virginia
24866,Mcdowell,West Virginia
24867,Wyoming,West Virginia
24868,Mcdowell,West Virginia
24869,Wyoming,West Virginia
24870,Wyoming,West Virginia
24871,Mcdowell,West Virginia
